clean_text,sentiment
karena ada nya perogram mbg sangat merusak ekonomi rakyat yang senang adalah elit elit yang menjadi bandar dapur mbg itu saja,negative
"bgn mengambil lahan pekerjaan kantin2 sekolah, rakyat kecil dan wong cilik ngaplo",negative
mbg gratis dari mananya.mau aja dibohongin,negative
dikomplex saya hansip2 belum dapat makan gratis ..itu kan janji sebelum pemilu,negative
"hello tempo! been enjoying your subscription. boleh ada saran? might be better kalo bisa ada offline or downloaded version. tidak usah pdf, tapi diliat offline via tempo app kaya google playbooks atau webtoon. just a thought as a user karena i read with e-reader. thank you tempo!",positive
ini hanya politik kekuasaan aja,negative
"media antek asing koar2...,rakyat udh tidak buta boss....,lama2 tempe tidak laku 😂",negative
rafi ahmad?,neutral
tidak bahaya ta?,neutral
yang untung dari mbg : 1. cukong pemlilik dapur telur sayuran buah buahan sembako dllnya 2. calo cukong dapur telur sayuran buah buahan sembako dll 3. penghubung ijin sppg 4. oknum keparat,negative
media lambe turah media nyinyir 😏,negative
"👍👍,,,",neutral
dana suegerrrrrr rekk,neutral
yang bisa masuk kerja di mbg pasti senang mendukung sekali,positive
hehehehe...udah taulah gemana prabowo. ya pasti itu sekitaran dia aja yang nikmatin.,negative
fakta dilapangan merugikan pedagang kecil di sekitar sekolah pejabat tidak mungkin memikirkan hal itu,negative
bismillah... jayalah tempo prabu -> prabowo bisnis unit 08.....? yang sepaham mana jempolnya.,neutral
saya sedih melihat banyaknya kejadian di negeri ini yang hanya memperkaya siapa yang jadi pejabat. mestinya pejbat adalah qbdi tang sudah selesai dengan dirinya sendiri sehingga bisa mengemban amanah mensejahterakan rakyatnya.politik akhirnya jadi ajang memperebutkan kekayaan negara untuk kepentingan pribadi bukan kepentingan rakyat. masih perlukah adanya pemilu kalau begini hasilnya. perlu kita renungkan.,negative
itulah negeri ku...😂😢😢,negative
"bukan tidak diundang kayaknya, tapi menolak diundang.....",neutral
ini memang harus diakui suatu program yang tidak mungkin harus dilanjutkan..... karena... luasnya daerah dan banyaknya pelajar yang akan diberikan makan mbg... dengan modal dapur yang mahal dan perlengkapan yang serba mahal sehingga para pengusaha dapur mbg susah untuk mencapai. break even point... sehingga mereka harus mengambil proyek ini dalam jumlah yang besar namun keterbatasan sumber daya manusia dan sempitnya waktu untuk memproses makanan serta mendistribusikannya ini adalah hal yang sangat sulit sebaiknya sebaiknya memang dicairkan saja dananya kepada kantin sekolah yang dibangun dengan biaya yang lebih sedikit sehingga dengan demikian lebih efisien....,negative
"prabowo itu ngapain repot repot ngurusi makanan bergizi anaknya orang, sungguh langkah bodoh. mana ada orang tua yang tidak memperhatikan makanan bergizi buat anak anaknya ??? semelarat melaratnya orang tua, masalah makan buat anak akan dinomor satukan..... dari pada prabowo menggelontorkan 72 t buat makanan bergizi, yang jelas didepan mata banyak rampoknya.... mending diciptakan lapangan kerja dengan gaji yang layak, agar seorang bapak bisa memberi makan bergizi pada anaknya....",negative
"proyek mbg yang di kelola pemerintahan sja bs amburadul gmn sih?, punya duit gc sih atau cm omon2 pemerintahan prabowo ini?,",negative
program ampas,negative
emg udah kecium sejak awal ko.,negative
👍👍👍👍👍👍👍👍👍👍,positive
"salut buat bocor halus, tetap maju walaupun ada gangguan dimana mana, tidak heranlah dinegara konoha tidak ada proyek yang tidak dikorupsi jika proyek makan gratis bergizi ini benar2 ada korupsinya sangat2 disayangkan.",negative
tempo 🤡🤡🤡💩💩💩,negative
yang diuntungkan oleh mbg adalah seluruh rezim dilingkaran istana,negative
jelas aja nanik deyang membantah sebab dia salah satu tim ses prabowo yang diduga kuat mendapat keuntungan bagi-bagi kue itu.,negative
"mbg ini bisa jadi ladang korupsi besar2 an yang susah di bongkar.karena berbentuk makanan.bukan infrastruktur.misal ada komplen ttg menu masakan yang di rasa kurang dari harga, mereka bisa buru2 klarifikasi dgn alasan harga sayur atau ikan dll naik,besok mrk lgsg buat menu yang agak mahal dikit,jd di masyarakat kesannya bagus, padahal besok nya mrk ttp ngurangin harga ,trus lama2 masyarakat bosan,shg menerima aja menu yang ada",negative
mbg itu emang tujuan mulia dari pak prabowo tapi itu kenyataannya dilapangan dan realitanya dibawah makan bukan gratis kalau mau handle atau jadi mitra dapur.,negative
"mantap.... bancakan pejabat lagi buat rakyat .... nonton aja yaaa, sambil sibuk mikirin buat cari biaya hidup",negative
yang untung oknum,negative
mumpung lagi tour di indonesia.undang bang pandji lagi dong,neutral
media amerika 😂😂,neutral
program thai nasional,neutral
"saya sudah paham betul akal-akalan pemilik sppg. pesan tempe 400 biji, harga asli di pedagang 5.000 rupiah. tapi ke pedagangnya dipesan begini: “di nota tulis 7.000 ya, pak.” wadduuh… satu biji tempe langsung “naik pangkat” 2.000. tinggal dikalikan 400 bij, hasilnya 800.000 rupiah—dari tempe saja. itu baru tempe. belum telur, belum beras, belum sayur, belum lauk lainnya. kalau dari satu item kecil saja sudah segitu, bisa dibayangkan dari seluruh belanja harian. sehari berapa puluh juta yang “menguap” jadi keuntungan? katanya program untuk rakyat, katanya demi gizi, katanya demi masa depan. tapi di balik nota yang dimanipulasi, justru perut yang paling kenyang bukan perut anak-anak—melainkan perut para pengelola yang lihai bermain angka.",negative
proyek mbg (makan beracun gratis),negative
satu kata mantap,positive
ogah,neutral
"tidak ada mbg tu disini, kecuali pemberian mknn 1000 hpk atau gikur gibur. kalo ada tagihannya berarti lpjny fiktif. klopun ada yang kerjakan, itu lawan politik bpk prabowo, tidak pernah memilih bpk prabowo mjd presiden,, pendukung pak prabowo cm jd penonton di daerah pemenangan pdip😂",negative
"ladang korupsi,mbg",negative
"mbg ternyata proyek berkegendutan (gemoy). di lapangan, banyak ormas mini dan orang² yang punya kedekatan dengan pemerintah rebutan data siswa di lembaga sekolah, bahkan ada salah satu oknum pegiat pencari cuan mengancam pihak sekolah ""akan distop bosnya"" jika enggan memberikan data sisiwanya. sekali lagi saya katakan 90,98 % mbg itu proyek gembok ! mbg juga ada kaitannya dengan bunyi mulut prabowo yang meminta mendag dan mentri satunya agar menghapus kuota impor. nah, kalau 1 dapur harus menghabiskan 300 kg beras /hari, maka berapa ton yang dibutuhkan dalam 1 bulan ? buka akal sehatmu moy...!",negative
"beberapa pengusaha katering rugi dan bangkrut ,gaji belum dibayar. presiden jangan sibuk omon omong,",negative
"siapapun presidennya, siapapun gubernurnya, siapapun penguasanya, tempo tetap akan memasak 👍",positive
"wajar mereka dapat karena mereka tim sukses..., seadanya yang lain menang ??,ngak mungkin mereka yang dapat",negative
"program makan bergizi gratis (mbg) hadir dengan sebuah janji yang megah: mengisi perut anak-anak sekolah dengan nutrisi terbaik agar otak mereka siap menyerap ilmu tanpa gangguan rasa lapar. ada ironi yang getir di balik setiap porsi makanan itu; kita sibuk memastikan tubuh mereka kuat dan pikiran mereka tajam, hanya agar mereka siap diterjunkan ke dalam sistem pendidikan yang saat ini tampak seperti ""pabrik"" pencetak buruh kerah biru. kita memberikan mereka protein dan vitamin agar mampu fokus di kelas, namun kurikulum kita justru sering kali menjinakkan daya kritis mereka menjadi sekadar kepatuhan teknis. tragisnya, gizi yang kita investasikan hari ini berisiko berakhir sia-sia ketika mereka lulus nanti. di tengah membludaknya angka pengangguran terdidik, ijazah sarjana yang diraih dengan susah payah sering kali hanya menjadi lembaran kertas tak bertenaga di pasar kerja yang jenuh. kita seolah-olah sedang membesarkan atlet lari dengan nutrisi juara, hanya untuk menyuruh mereka berlari di atas treadmill yang tidak membawa mereka ke mana-mana. akal sehat saya sih mengatakan seharusnya penguasa republik ini mau berjuang melakukan revolusi pendidikan dengan membuat kurikulum sumber daya alam di setiap jenjang pendidikan mulai dari tk sampai universitas. langkah ini akan memberikan jaminan kesejahteraan hidup generasi muda di indonesia, karena pada hakikatnya, sumber ekonomi sebuah bangsa untuk dapat diusahakan oleh setiap rakyatnya adalah kemampuan mengelola berbagai sumber daya alam secara mandiri. gagasan ini sangat strategis karena indonesia adalah lumbung sda. kuncinya bukan sekadar menghafal nama tambang atau hutan, tapi membangun mindset ekonomi berbasis nilai tambah dan keberlanjutan. kurikulum ini menjamin hidup karena menggeser nasib generasi muda dari ""buruh pasar"" menjadi ""pemilik rantai pasok"". kesejahteraan tercipta saat anak muda indonesia mampu mengolah sawit, nikel, dan lautnya sendiri dengan teknologi tinggi. berikut draf kurikulum revolusi pendidikan berbasis sda: 1. tingkat paud/tk: fase ""kagum & sayang"" fokus: membangun ikatan emosional dengan alam. materi: mengenal buah lokal, menanam biji, dan memilah sampah organik. output: generasi yang tidak asing dengan tanah dan tumbuhan di sekitarnya. 2. tingkat sd: fase ""manfaat & proses"" fokus: memahami dari mana kebutuhan hidup berasal. materi: siklus air, proses padi menjadi nasi, hingga pengenalan potensi daerah (misal: daerah pesisir belajar tentang ikan). output: kesadaran bahwa alam adalah sumber kehidupan yang harus dijaga agar tetap ada. 3. tingkat smp: fase ""nilai tambah & teknologi dasar"" fokus: mengenalkan konsep bahwa sda mentah bisa diolah. materi: prakarya pengolahan hasil alam (misal: mengolah singkong menjadi produk bernilai jual), dasar-dasar pertanian hidroponik/vertikal, dan pengenalan energi terbarukan (surya/angin). output: jiwa kewirausahaan dini agar tidak hanya menjual bahan mentah. 4. tingkat sma/smk: fase ""hilirisasi & literasi ekonomi"" fokus: menghubungkan sda dengan pasar global. materi: teknologi pascapanen, manajemen logistik, regulasi ekspor, dan pemanfaatan limbah menjadi produk bernilai (circular economy). output: kesiapan kerja atau berwirausaha dengan memodernisasi sektor tradisional. 5. tingkat universitas: fase ""inovasi radikal & kedaulatan"" fokus: riset mendalam dan kepemimpinan industri. materi: bioteknologi, teknik pemurnian mineral (smelter), kebijakan fiskal sda, hingga hukum agraria internasional. output: tenaga ahli yang mampu mengelola kekayaan nasional tanpa ketergantungan pada teknologi/sdm asing.",positive
"anak kenyang = belajar fokus = kualitas meningkat. simpel tapi efeknya besar. ini bukan cuma program, tapi fondasi buat indonesia yang lebih kuat ke depan.",positive
"saranmu tidak masuk akal bang, soalnya mereka susah mainkan harganya alau barang jadi.",negative
hidup z😅kowie ! (3x),neutral
jan² rumah tanggamu mbak,neutral
tetap menyala tempo,positive
💩,negative
"selain bermasalahnya program mbg. sppi juga sangat bermasalah, carut marut semuanya.",negative
yang untung adalah pengelolah dapur mbg.,negative
hati hati agen asing. mereka punya dana tak terbatas . kaki tangan mereka banyak . media tempe ...hati hati,negative
🎉,positive
gerindra,neutral
"polisi ,tentara semua ke bagian mengurus mbg pertanyaan sekarang apakah kedua instansi sdh tidak punya kerjaan ,sampe sampe ikut dilibatkan korupsi berjemaah",negative
"yang penting pendidikan gratis, baik itu di sekolah negeri n swasta sampe tingkat pendidikan tinggi",positive
"dari sekolah dasar anak2 kita di tipu kalau yang mereka makan ada gizinya. penampakan aja nga ada sehat2 nya. oh iya, untuk yang menolak mbg, di kemanakan dana nya? balik ke pemerintah atau masuk ke kantong2 pengusaha?",negative
"dari semua vendor mbg yang ada, brapa persen dari orang2 partai pendukung presiden?",negative
tempo tetap dihati masyarakat dan jd tolak ukur informasi publik yang independen.,positive
m b g program oon perut isi otak kosong,negative
yaelaa proyek 1000 celah kyk gini udah gaheran banyak yang ingin maen maen😂😂😂,negative
"kemarin siswa di sma 2 kudus dapat mbg, besoknya ada yang diangkat polisi, guru, dokter dan tni loh.",negative
"tidak papa, memang nyampe kok barang nya. kalo ada kekurangan itu wajar. dari pada pada di ganti program laen. sama sama di korupsi. tapi kita dapet angin nya aja 😊",positive
ekonomi tambah miskin karena banyak pengangguran dan semua harga pangan lebih mahal,negative
program bohong bohongan,negative
"menurut saya mbg sudah benar hanya dibutuhkan masyarakat yang tau peluang, sehingga ekonomi lebih baik. bisa dikumpulkan melalui koperasi misalnya. agar anak2 indonesia ketimpangan gizi saat sarapan berkurang dan anak2 bisa belajar dengan maksimal ketika perut kenyang. harapanya generasi sekarang yang dapat mbg tidak kalah dengan bangsa lain di eranya nanti. daripada diberikan blt malah masuk ke pinjol.",positive
maju terus mbg,positive
"banyak dapur tidak standar, bangunan harusnya 20 x20.",negative
mbg hanya program dipaksakan untuk memperkaya orang orang dilingkungan istana..,negative
menyalaaa abangku,positive
bbc soalnya tidak dapet apa2..,neutral
"mbg ganti dengan makan buah gratis (murah meriah sehat gizi tinggi) para petani buah akan lebih giat produksi naik banyak tanam pohon buah - tanah hijau subur (tahan erosi) kurangi polusi tidak ada resiko keracunan. (mbg dengan pola makan hewani rentan keracunan - inkubasi bakteri 4 jam di daging n ikan masak - belum lagi kl keracunan eg tuna mercuri bisa bahaya seumur hidup untuk otak anak. pola makan hewani - peternakan merusak lingkungan, global warming, pemborosan, seluruh dunia sudah bergerak animal right - stop pembunuhan hewan - ganti pola makan nabati - save earth)",negative
"vendor vendornya tidak jauh dari kroni kroninya, supaya proyeknya dan duitnya tidak kemana mana dan mudah di bagi bagi.",negative
"kenapa proyek makan bergizi gratis tidak melibatkan kantin sekolah dan pengawasnya dari pemerintah beserta wali murid. sehingga kantin bisa tetap hidup karena proyek pemerintah ini. banyak ada catering dadakan yang muncul, yang tidak punya dapur cuma mengandalkan dapur orang lain dan setoran ke relawan. imbasnya kualitas makanan menjadi turun banyak karena banyak fee dan potongan. smoga dpr bisa mendengar dan mempertimbangkannya",negative
jangan terlalu underestimate dengan pemerintah perbanyak literasi (biarpun males 😅) tetap positif thinking terhadap mbg,positive
"salam ❤nkri....program mbg harrus terus di evaluasi dan intervensi oleh bgn agar kebiasaan baru ini dapat beradaptasi dengan baik antar sektor kepentingan, karena program mbg lahir sebagai kebijakan politik, ya wajar banyak yang kritik.... terus berbenah semoga pelajar, ibu hamil dan menyusui selaku penerima manfaat langsung terus dapat terlayani lebih baik dari waktu ke waktu...amin..",positive
"helo bocor alus... tlg cari bocoran dowk, sebenarnya brp nominal paket mbg yang diterima oleh siswa...?? karena pihak dapur hy terima 5rb per paket... yang 10rb kemana...?? kena sunat di berbagai lembaga pemerintah daerah... seribu/paket/hr di masing² instansi...🤔🤦‍♂️👹 tempo bocor alus bs lakukan investigasi tuk menampik info liar ini...",negative
"tempo media maju terus pantang mundur, suarakan selalu kebenarannya",positive
"paham kan, kenapa mbg tetap dipertqhankan 😁",negative
"mbg ""memasak begizi gratis""",positive
"keracunan bkn karena banyak dapur, tapi pengawasan dan scope kerja yang besar. coba kalo 1 sekolah 1 catering lokal di desa yang sama. pasti stock handling lebih kecil , mudah dan terbiasa kerja catering.",negative
